workerid,proliferate.condition,accuracy,internal_node_id,question_order,response,rt,stimulus,time_elapsed,trial_index,trial_type,error
65,All,,0.0-0.0,,0,48247,"<p style=""width: 1000px; margin-bottom: -250px"">
    您被邀请参加一项斯坦福大学的研究。
    <BR><BR>在此实验中，您会完成一项跟语言有关的任务，例如读或听一些字、描述图片或场景、造句、或完成简单的语言游戏。
    <BR><BR>本研究中没有已知的风险、成本或不适。
    <BR><BR>
    如果您同意参与这项研究，请继续。
    <BR><BR>
    <BR><BR>
    </p>
    <p style=""width: 1000px; font-size: 9pt; position: relative; top: 330px; padding-bottom: 30px; text-align: justify"">
    如果您已读完此表格并决定参与此项目，请明白您的参与是自愿的，您有权随时撤回您的同意或停止参与，而不会受到惩罚或失去您原本可以享有的利益有权。 您有权拒绝回答任何问题。 您的个人隐私将在研究产生的所有已发布和书面数据中得到保护。
    <BR><BR>联系信息：问题、疑虑或投诉：如果您对本研究、其程序、风险和益处有任何问题、疑虑或投诉，请用邮箱联系Ting Lin(linting@stanford.edu)或者Judith Degen教授(jdegen@stanford.edu)。如果您对这项研究的进行方式不满意，或者如果您对研究或您作为参与者的权利有任何疑虑、投诉或一般问题，请联系斯坦福机构审查委员会 (IRB) 发言与独立于研究团队的人联系 +1(650)-723-2480 或拨打免费电话 1-866-680-2906。 您也可以致函 Stanford IRB, Stanford University, Stanford, CA 94305-5401 或发送电子邮件至 irbnonmed@stanford.edu。
    </p>",48337,0,html-button-response,
65,All,,0.0-1.0,,0,17030,"
            <p>本研究的调查对象为母语为粤语的人。您可以将此链接分享给其他符合条件的人，但请不要多次参与本研究，您只会获得一次酬劳。</p>
            <p>本实验使用简体中文，将用时大约15分钟，完成后您将按公布的标准获得酬劳。</p>
            <p>请点击 ""继续""。</p>",65372,1,html-button-response,
65,All,,0.0-2.0,,0,12903,"
            <p>请确保您在安静的房间中用电脑完成本实验。</p>
            <p>在本实验中，您将聆听简短的音频片段，每段音频都是一名志愿者朗读的一个语段。</p>
            <p>听完每段音频后，您需要回答一些判断题。</p>",78279,2,html-button-response,
65,All,,0.0-3.0,,0,57502,"<p>实验开始前，请调整音量，确保您可以非常清楚地听到以下音频。</p>
    <p><audio controls><source src=""./audio/soundcheck.mp3"" type=""audio/mp3""></audio></p>
    <br><p>此外，以下音频将于实验过程中会出现数次，请遵守音频中的指示，<br>那一轮的每一道判断题<b>都请选择音频中的数字</b>。</p>
    <p><audio controls><source src=""./audio/attention_check_1.mp3"" type=""audio/mp3""></audio></p",135791,3,html-button-response,
65,All,,0.0-4.0-0.0,,,,audio/NGG/NGG_06_G.mp3,137661,4,audio-keyboard-response,
65,All,,0.0-4.0-1.0,"[0, 1, 2, 3, 4, 5]","{'local': 4, 'casual': 5, 'educated': 2, 'friendly': 3, 'dependable': 3, 'traditional': 3}",105129,,242801,5,survey-likert,
65,All,,0.0-4.0-2.0,,,,audio/NGG/NGG_03_G.mp3,244760,6,audio-keyboard-response,
65,All,,0.0-4.0-3.0,"[0, 1, 2, 3, 4, 5]","{'local': 5, 'casual': 5, 'educated': 2, 'friendly': 5, 'dependable': 2, 'traditional': 2}",46512,,291282,7,survey-likert,
65,All,,0.0-4.0-4.0,,,,audio/NGG/NGG_02_G.mp3,292790,8,audio-keyboard-response,
65,All,,0.0-4.0-5.0,"[0, 1, 2, 3, 4, 5]","{'local': 5, 'casual': 4, 'educated': 3, 'friendly': 3, 'dependable': 4, 'traditional': 2}",35483,,328280,9,survey-likert,
65,All,,0.0-4.0-6.0,,,,audio/NGG/NGG_10_G.mp3,330405,10,audio-keyboard-response,
65,All,,0.0-4.0-7.0,"[0, 1, 2, 3, 4, 5]","{'local': 4, 'casual': 5, 'educated': 2, 'friendly': 3, 'dependable': 2, 'traditional': 2}",26487,,356898,11,survey-likert,
65,All,,0.0-4.0-8.0,,,,audio/NGN/NGN_07_N.mp3,358845,12,audio-keyboard-response,
65,All,,0.0-4.0-9.0,"[0, 1, 2, 3, 4, 5]","{'local': 4, 'casual': 0, 'educated': 4, 'friendly': 2, 'dependable': 3, 'traditional': 4}",32596,,391449,13,survey-likert,
65,All,,0.0-4.0-10.0,,,,audio/NGN/NGN_10_NG.mp3,392717,14,audio-keyboard-response,
65,All,,0.0-4.0-11.0,"[0, 1, 2, 3, 4, 5]","{'local': 5, 'casual': 1, 'educated': 4, 'friendly': 1, 'dependable': 4, 'traditional': 4}",30453,,423178,15,survey-likert,
65,All,,0.0-4.0-12.0,,,,audio/NGG/NGG_08_G.mp3,424656,16,audio-keyboard-response,
65,All,,0.0-4.0-13.0,"[0, 1, 2, 3, 4, 5]","{'local': 5, 'casual': 5, 'educated': 2, 'friendly': 4, 'dependable': 3, 'traditional': 2}",27451,,452115,17,survey-likert,
65,All,,0.0-4.0-14.0,,,,audio/NL/NL_09_L.mp3,453476,18,audio-keyboard-response,
65,All,,0.0-4.0-15.0,"[0, 1, 2, 3, 4, 5]","{'local': 3, 'casual': 3, 'educated': 3, 'friendly': 2, 'dependable': 3, 'traditional': 2}",35551,,489034,19,survey-likert,
65,All,,0.0-4.0-16.0,,,,audio/NL/NL_06_L.mp3,490415,20,audio-keyboard-response,
65,All,,0.0-4.0-17.0,"[0, 1, 2, 3, 4, 5]","{'local': 2, 'casual': 0, 'educated': 3, 'friendly': 0, 'dependable': 3, 'traditional': 4}",30018,,520439,21,survey-likert,
65,All,,0.0-4.0-18.0,,,,audio/attention_check_6.mp3,523544,22,audio-keyboard-response,
65,All,,0.0-4.0-19.0,"[0, 1, 2, 3, 4, 5]","{'local': 5, 'casual': 5, 'educated': 5, 'friendly': 5, 'dependable': 5, 'traditional': 5}",20181,,543735,23,survey-likert,
65,All,,0.0-4.0-20.0,,,,audio/NGG/NGG_04_G.mp3,544916,24,audio-keyboard-response,
65,All,,0.0-4.0-21.0,"[0, 1, 2, 3, 4, 5]","{'local': 5, 'casual': 5, 'educated': 2, 'friendly': 5, 'dependable': 3, 'traditional': 3}",28843,,573768,25,survey-likert,
65,All,,0.0-4.0-22.0,,,,audio/NGN/NGN_04_N.mp3,575615,26,audio-keyboard-response,
65,All,,0.0-4.0-23.0,"[0, 1, 2, 3, 4, 5]","{'local': 5, 'casual': 4, 'educated': 4, 'friendly': 4, 'dependable': 4, 'traditional': 3}",30207,,605830,27,survey-likert,
65,All,,0.0-4.0-24.0,,,,audio/NL/NL_08_N.mp3,607662,28,audio-keyboard-response,
65,All,,0.0-4.0-25.0,"[0, 1, 2, 3, 4, 5]","{'local': 5, 'casual': 2, 'educated': 3, 'friendly': 1, 'dependable': 4, 'traditional': 3}",27061,,634736,29,survey-likert,
65,All,,0.0-4.0-26.0,,,,audio/NL/NL_02_L.mp3,635752,30,audio-keyboard-response,
65,All,,0.0-4.0-27.0,"[0, 1, 2, 3, 4, 5]","{'local': 4, 'casual': 5, 'educated': 2, 'friendly': 4, 'dependable': 3, 'traditional': 3}",24553,,660313,31,survey-likert,
65,All,,0.0-4.0-28.0,,,,audio/NL/NL_10_N.mp3,662111,32,audio-keyboard-response,
65,All,,0.0-4.0-29.0,"[0, 1, 2, 3, 4, 5]","{'local': 3, 'casual': 0, 'educated': 4, 'friendly': 1, 'dependable': 5, 'traditional': 3}",33978,,696096,33,survey-likert,
65,All,,0.0-4.0-30.0,,,,audio/attention_check_1.mp3,699184,34,audio-keyboard-response,
65,All,,0.0-4.0-31.0,"[0, 1, 2, 3, 4, 5]","{'local': 0, 'casual': 0, 'educated': 0, 'friendly': 0, 'dependable': 0, 'traditional': 0}",10297,,709486,35,survey-likert,
65,All,,0.0-4.0-32.0,,,,audio/NL/NL_07_N.mp3,710822,36,audio-keyboard-response,
65,All,,0.0-4.0-33.0,"[0, 1, 2, 3, 4, 5]","{'local': 3, 'casual': 1, 'educated': 2, 'friendly': 2, 'dependable': 3, 'traditional': 3}",21609,,732433,37,survey-likert,
65,All,,0.0-4.0-34.0,,,,audio/NL/NL_03_N.mp3,733453,38,audio-keyboard-response,
65,All,,0.0-4.0-35.0,"[0, 1, 2, 3, 4, 5]","{'local': 4, 'casual': 5, 'educated': 3, 'friendly': 3, 'dependable': 3, 'traditional': 3}",18101,,751562,39,survey-likert,
65,All,,0.0-4.0-36.0,,,,audio/NGN/NGN_01_N.mp3,753523,40,audio-keyboard-response,
65,All,,0.0-4.0-37.0,"[0, 1, 2, 3, 4, 5]","{'local': 3, 'casual': 0, 'educated': 2, 'friendly': 1, 'dependable': 3, 'traditional': 3}",28441,,781971,41,survey-likert,
65,All,,0.0-4.0-38.0,,,,audio/NGN/NGN_03_N.mp3,783435,42,audio-keyboard-response,
65,All,,0.0-4.0-39.0,"[0, 1, 2, 3, 4, 5]","{'local': 4, 'casual': 5, 'educated': 2, 'friendly': 2, 'dependable': 2, 'traditional': 2}",17611,,801054,43,survey-likert,
65,All,,0.0-4.0-40.0,,,,audio/NGG/NGG_09_G.mp3,803425,44,audio-keyboard-response,
65,All,,0.0-4.0-41.0,"[0, 1, 2, 3, 4, 5]","{'local': 4, 'casual': 0, 'educated': 3, 'friendly': 1, 'dependable': 4, 'traditional': 3}",31745,,835177,45,survey-likert,
65,All,,0.0-4.0-42.0,,,,audio/NGN/NGN_02_NG.mp3,836851,46,audio-keyboard-response,
65,All,,0.0-4.0-43.0,"[0, 1, 2, 3, 4, 5]","{'local': 5, 'casual': 0, 'educated': 4, 'friendly': 1, 'dependable': 4, 'traditional': 3}",28709,,865569,47,survey-likert,
65,All,,0.0-4.0-44.0,,,,audio/NL/NL_01_N.mp3,867492,48,audio-keyboard-response,
65,All,,0.0-4.0-45.0,"[0, 1, 2, 3, 4, 5]","{'local': 4, 'casual': 5, 'educated': 2, 'friendly': 2, 'dependable': 4, 'traditional': 3}",22957,,890458,49,survey-likert,
65,All,,0.0-4.0-46.0,,,,audio/NGG/NGG_01_G.mp3,891911,50,audio-keyboard-response,
65,All,,0.0-4.0-47.0,"[0, 1, 2, 3, 4, 5]","{'local': 5, 'casual': 5, 'educated': 4, 'friendly': 1, 'dependable': 3, 'traditional': 3}",30556,,922477,51,survey-likert,
65,All,,0.0-4.0-48.0,,,,audio/attention_check_4.mp3,925806,52,audio-keyboard-response,
65,All,,0.0-4.0-49.0,"[0, 1, 2, 3, 4, 5]","{'local': 3, 'casual': 3, 'educated': 3, 'friendly': 3, 'dependable': 3, 'traditional': 3}",12289,,938103,53,survey-likert,
65,All,,0.0-4.0-50.0,,,,audio/NGN/NGN_09_NG.mp3,939757,54,audio-keyboard-response,
65,All,,0.0-4.0-51.0,"[0, 1, 2, 3, 4, 5]","{'local': 5, 'casual': 0, 'educated': 4, 'friendly': 0, 'dependable': 4, 'traditional': 3}",23452,,963217,55,survey-likert,
65,All,,0.0-4.0-52.0,,,,audio/NGG/NGG_05_NG.mp3,964917,56,audio-keyboard-response,
65,All,,0.0-4.0-53.0,"[0, 1, 2, 3, 4, 5]","{'local': 5, 'casual': 1, 'educated': 2, 'friendly': 1, 'dependable': 3, 'traditional': 3}",33384,,998309,57,survey-likert,
65,All,,0.0-4.0-54.0,,,,audio/NGN/NGN_08_N.mp3,1000539,58,audio-keyboard-response,
65,All,,0.0-4.0-55.0,"[0, 1, 2, 3, 4, 5]","{'local': 3, 'casual': 5, 'educated': 2, 'friendly': 3, 'dependable': 3, 'traditional': 3}",30855,,1031399,59,survey-likert,
65,All,,0.0-4.0-56.0,,,,audio/NL/NL_04_N.mp3,1032368,60,audio-keyboard-response,
65,All,,0.0-4.0-57.0,"[0, 1, 2, 3, 4, 5]","{'local': 5, 'casual': 3, 'educated': 4, 'friendly': 2, 'dependable': 3, 'traditional': 3}",20984,,1053358,61,survey-likert,
65,All,,0.0-4.0-58.0,,,,audio/NGN/NGN_05_N.mp3,1055149,62,audio-keyboard-response,
65,All,,0.0-4.0-59.0,"[0, 1, 2, 3, 4, 5]","{'local': 5, 'casual': 0, 'educated': 4, 'friendly': 1, 'dependable': 4, 'traditional': 3}",21076,,1076231,63,survey-likert,
65,All,[],0.0-5.0,,"{'age': '33', 'P0_Q0': None, 'gender': '女', 'origin': '香港', 'education': '硕士'}",43502,,1119800,64,survey,
65,All,,0.0-6.0,,"{'lang1': 'English', 'lang2': 'Cantonese', 'lang3': '', 'lang4': '', 'lang5': ''}",34803,,1154609,65,survey-html-form,
65,All,,0.0-7.0,"[2, 1, 0]","{'family': 5, 'friends': 1, 'study/work': 0}",20282,,1174902,66,survey-likert,
65,All,,0.0-8.0,"[2, 0, 3, 1]","{'likert_young': 5, 'likert_proper': 2, 'likert_culture': 5, 'likert_identity': 5}",53770,,1228685,67,survey-likert,
65,All,[],0.0-9.0,,"{'attitude': 'I am a Canadian born Chinese who has spent a a decade in Hong Kong amongst other foreign born Chinese. I suspect this would affect my responses but not sure if it was captured in the survey.', 'have_heard': '是'}",277558,,1506298,68,survey,
65,All,,0.0-10.0,,0,2373,"
            <p>感谢您完成本次实验！</p>
            <p>请按""提交""按钮正式完成本实验。提交后请您稍等片刻，在您回到Prolific网站后就可以关闭窗口。</p>
      ",1508674,69,html-button-response,
84,All,,0.0-0.0,,0,567799,"<p style=""width: 1000px; margin-bottom: -250px"">
    您被邀请参加一项斯坦福大学的研究。
    <BR><BR>在此实验中，您会完成一项跟语言有关的任务，例如读或听一些字、描述图片或场景、造句、或完成简单的语言游戏。
    <BR><BR>本研究中没有已知的风险、成本或不适。
    <BR><BR>
    如果您同意参与这项研究，请继续。
    <BR><BR>
    <BR><BR>
    </p>
    <p style=""width: 1000px; font-size: 9pt; position: relative; top: 330px; padding-bottom: 30px; text-align: justify"">
    如果您已读完此表格并决定参与此项目，请明白您的参与是自愿的，您有权随时撤回您的同意或停止参与，而不会受到惩罚或失去您原本可以享有的利益有权。 您有权拒绝回答任何问题。 您的个人隐私将在研究产生的所有已发布和书面数据中得到保护。
    <BR><BR>联系信息：问题、疑虑或投诉：如果您对本研究、其程序、风险和益处有任何问题、疑虑或投诉，请用邮箱联系Ting Lin(linting@stanford.edu)或者Judith Degen教授(jdegen@stanford.edu)。如果您对这项研究的进行方式不满意，或者如果您对研究或您作为参与者的权利有任何疑虑、投诉或一般问题，请联系斯坦福机构审查委员会 (IRB) 发言与独立于研究团队的人联系 +1(650)-723-2480 或拨打免费电话 1-866-680-2906。 您也可以致函 Stanford IRB, Stanford University, Stanford, CA 94305-5401 或发送电子邮件至 irbnonmed@stanford.edu。
    </p>",567809,0,html-button-response,
84,All,,0.0-1.0,,0,4611,"
            <p>本研究的调查对象为母语为粤语的人。您可以将此链接分享给其他符合条件的人，但请不要多次参与本研究，您只会获得一次酬劳。</p>
            <p>本实验使用简体中文，将用时大约15分钟，完成后您将按公布的标准获得酬劳。</p>
            <p>请点击 ""继续""。</p>",572422,1,html-button-response,
84,All,,0.0-2.0,,0,3628,"
            <p>请确保您在安静的房间中用电脑完成本实验。</p>
            <p>在本实验中，您将聆听简短的音频片段，每段音频都是一名志愿者朗读的一个语段。</p>
            <p>听完每段音频后，您需要回答一些判断题。</p>",576051,2,html-button-response,
84,All,,0.0-3.0,,0,8193,"<p>实验开始前，请调整音量，确保您可以非常清楚地听到以下音频。</p>
    <p><audio controls><source src=""./audio/soundcheck.mp3"" type=""audio/mp3""></audio></p>
    <br><p>此外，以下音频将于实验过程中会出现数次，请遵守音频中的指示，<br>那一轮的每一道判断题<b>都请选择音频中的数字</b>。</p>
    <p><audio controls><source src=""./audio/attention_check_1.mp3"" type=""audio/mp3""></audio></p",584254,3,html-button-response,
84,All,,0.0-4.0-0.0,,,,audio/NGG/NGG_04_G.mp3,585367,4,audio-keyboard-response,
84,All,,0.0-4.0-1.0,"[0, 1, 2, 3, 4, 5]","{'local': 5, 'casual': 5, 'educated': 3, 'friendly': 3, 'dependable': 3, 'traditional': 5}",17086,,602457,5,survey-likert,
84,All,,0.0-4.0-2.0,,,,audio/attention_check_4.mp3,605716,6,audio-keyboard-response,
84,All,,0.0-4.0-3.0,"[0, 1, 2, 3, 4, 5]","{'local': 3, 'casual': 3, 'educated': 3, 'friendly': 3, 'dependable': 3, 'traditional': 3}",7898,,613615,7,survey-likert,
84,All,,0.0-4.0-4.0,,,,audio/NL/NL_07_N.mp3,614887,8,audio-keyboard-response,
84,All,,0.0-4.0-5.0,"[0, 1, 2, 3, 4, 5]","{'local': 2, 'casual': 2, 'educated': 3, 'friendly': 3, 'dependable': 3, 'traditional': 3}",582825,,1197713,9,survey-likert,
84,All,,0.0-4.0-6.0,,,,audio/NGG/NGG_09_G.mp3,1200075,10,audio-keyboard-response,
84,All,,0.0-4.0-7.0,"[0, 1, 2, 3, 4, 5]","{'local': 4, 'casual': 2, 'educated': 3, 'friendly': 2, 'dependable': 3, 'traditional': 3}",9353,,1209429,11,survey-likert,
84,All,,0.0-4.0-8.0,,,,audio/NGN/NGN_08_N.mp3,1211205,12,audio-keyboard-response,
84,All,,0.0-4.0-9.0,"[0, 1, 2, 3, 4, 5]","{'local': 3, 'casual': 3, 'educated': 2, 'friendly': 2, 'dependable': 3, 'traditional': 4}",12773,,1223979,13,survey-likert,
84,All,,0.0-4.0-10.0,,,,audio/NGG/NGG_08_G.mp3,1225335,14,audio-keyboard-response,
84,All,,0.0-4.0-11.0,"[0, 1, 2, 3, 4, 5]","{'local': 5, 'casual': 3, 'educated': 3, 'friendly': 3, 'dependable': 3, 'traditional': 4}",27039,,1252375,15,survey-likert,
84,All,,0.0-4.0-12.0,,,,audio/NGG/NGG_02_G.mp3,1253566,16,audio-keyboard-response,
84,All,,0.0-4.0-13.0,"[0, 1, 2, 3, 4, 5]","{'local': 4, 'casual': 3, 'educated': 3, 'friendly': 3, 'dependable': 3, 'traditional': 3}",8927,,1262494,17,survey-likert,
84,All,,0.0-4.0-14.0,,,,audio/NL/NL_08_N.mp3,1264265,18,audio-keyboard-response,
84,All,,0.0-4.0-15.0,"[0, 1, 2, 3, 4, 5]","{'local': 2, 'casual': 3, 'educated': 2, 'friendly': 3, 'dependable': 3, 'traditional': 4}",9901,,1274167,19,survey-likert,
84,All,,0.0-4.0-16.0,,,,audio/NGG/NGG_05_NG.mp3,1275825,20,audio-keyboard-response,
84,All,,0.0-4.0-17.0,"[0, 1, 2, 3, 4, 5]","{'local': 4, 'casual': 3, 'educated': 3, 'friendly': 3, 'dependable': 3, 'traditional': 4}",127053,,1402879,21,survey-likert,
84,All,,0.0-4.0-18.0,,,,audio/NGG/NGG_10_NG.mp3,1405286,22,audio-keyboard-response,
84,All,,0.0-4.0-19.0,"[0, 1, 2, 3, 4, 5]","{'local': 5, 'casual': 5, 'educated': 3, 'friendly': 3, 'dependable': 3, 'traditional': 5}",10169,,1415457,23,survey-likert,
84,All,,0.0-4.0-20.0,,,,audio/NGN/NGN_02_N.mp3,1416646,24,audio-keyboard-response,
84,All,,0.0-4.0-21.0,"[0, 1, 2, 3, 4, 5]","{'local': 4, 'casual': 3, 'educated': 3, 'friendly': 3, 'dependable': 3, 'traditional': 4}",7696,,1424342,25,survey-likert,
84,All,,0.0-4.0-22.0,,,,audio/NL/NL_01_N.mp3,1426206,26,audio-keyboard-response,
84,All,,0.0-4.0-23.0,"[0, 1, 2, 3, 4, 5]","{'local': 5, 'casual': 4, 'educated': 3, 'friendly': 3, 'dependable': 3, 'traditional': 5}",9057,,1435263,27,survey-likert,
84,All,,0.0-4.0-24.0,,,,audio/NGG/NGG_01_G.mp3,1436646,28,audio-keyboard-response,
84,All,,0.0-4.0-25.0,"[0, 1, 2, 3, 4, 5]","{'local': 4, 'casual': 3, 'educated': 3, 'friendly': 3, 'dependable': 3, 'traditional': 3}",8344,,1444991,29,survey-likert,
84,All,,0.0-4.0-26.0,,,,audio/NGN/NGN_07_NG.mp3,1446735,30,audio-keyboard-response,
84,All,,0.0-4.0-27.0,"[0, 1, 2, 3, 4, 5]","{'local': 4, 'casual': 2, 'educated': 3, 'friendly': 3, 'dependable': 3, 'traditional': 4}",10504,,1457241,31,survey-likert,
84,All,,0.0-4.0-28.0,,,,audio/NL/NL_06_N.mp3,1458225,32,audio-keyboard-response,
84,All,,0.0-4.0-29.0,"[0, 1, 2, 3, 4, 5]","{'local': 3, 'casual': 0, 'educated': 3, 'friendly': 3, 'dependable': 3, 'traditional': 5}",10834,,1469060,33,survey-likert,
84,All,,0.0-4.0-30.0,,,,audio/NGN/NGN_03_N.mp3,1470506,34,audio-keyboard-response,
84,All,,0.0-4.0-31.0,"[0, 1, 2, 3, 4, 5]","{'local': 4, 'casual': 3, 'educated': 3, 'friendly': 3, 'dependable': 3, 'traditional': 4}",18317,,1488824,35,survey-likert,
84,All,,0.0-4.0-32.0,,,,audio/NL/NL_09_N.mp3,1490186,36,audio-keyboard-response,
84,All,,0.0-4.0-33.0,"[0, 1, 2, 3, 4, 5]","{'local': 3, 'casual': 4, 'educated': 3, 'friendly': 3, 'dependable': 3, 'traditional': 4}",22544,,1512731,37,survey-likert,
84,All,,0.0-4.0-34.0,,,,audio/NGN/NGN_04_NG.mp3,1514566,38,audio-keyboard-response,
84,All,,0.0-4.0-35.0,"[0, 1, 2, 3, 4, 5]","{'local': 4, 'casual': 4, 'educated': 3, 'friendly': 3, 'dependable': 3, 'traditional': 4}",10096,,1524663,39,survey-likert,
84,All,,0.0-4.0-36.0,,,,audio/attention_check_1.mp3,1527626,40,audio-keyboard-response,
84,All,,0.0-4.0-37.0,"[0, 1, 2, 3, 4, 5]","{'local': 0, 'casual': 0, 'educated': 0, 'friendly': 0, 'dependable': 0, 'traditional': 0}",4462,,1532089,41,survey-likert,
84,All,,0.0-4.0-38.0,,,,audio/NL/NL_04_L.mp3,1533256,42,audio-keyboard-response,
84,All,,0.0-4.0-39.0,"[0, 1, 2, 3, 4, 5]","{'local': 4, 'casual': 3, 'educated': 3, 'friendly': 3, 'dependable': 3, 'traditional': 4}",11293,,1544550,43,survey-likert,
84,All,,0.0-4.0-40.0,,,,audio/NL/NL_03_N.mp3,1545586,44,audio-keyboard-response,
84,All,,0.0-4.0-41.0,"[0, 1, 2, 3, 4, 5]","{'local': 4, 'casual': 3, 'educated': 3, 'friendly': 3, 'dependable': 3, 'traditional': 3}",11240,,1556827,45,survey-likert,
84,All,,0.0-4.0-42.0,,,,audio/NGN/NGN_10_N.mp3,1558326,46,audio-keyboard-response,
84,All,,0.0-4.0-43.0,"[0, 1, 2, 3, 4, 5]","{'local': 3, 'casual': 0, 'educated': 3, 'friendly': 3, 'dependable': 3, 'traditional': 5}",13493,,1571820,47,survey-likert,
84,All,,0.0-4.0-44.0,,,,audio/NGN/NGN_09_N.mp3,1573436,48,audio-keyboard-response,
84,All,,0.0-4.0-45.0,"[0, 1, 2, 3, 4, 5]","{'local': 3, 'casual': 2, 'educated': 3, 'friendly': 3, 'dependable': 3, 'traditional': 4}",35332,,1608769,49,survey-likert,
84,All,,0.0-4.0-46.0,,,,audio/NL/NL_10_L.mp3,1610184,50,audio-keyboard-response,
84,All,,0.0-4.0-47.0,"[0, 1, 2, 3, 4, 5]","{'local': 4, 'casual': 3, 'educated': 3, 'friendly': 3, 'dependable': 3, 'traditional': 3}",42602,,1652788,51,survey-likert,
84,All,,0.0-4.0-48.0,,,,audio/NGN/NGN_01_N.mp3,1654723,52,audio-keyboard-response,
84,All,,0.0-4.0-49.0,"[0, 1, 2, 3, 4, 5]","{'local': 4, 'casual': 0, 'educated': 3, 'friendly': 3, 'dependable': 3, 'traditional': 5}",8845,,1663570,53,survey-likert,
84,All,,0.0-4.0-50.0,,,,audio/NL/NL_02_N.mp3,1664734,54,audio-keyboard-response,
84,All,,0.0-4.0-51.0,"[0, 1, 2, 3, 4, 5]","{'local': 4, 'casual': 4, 'educated': 3, 'friendly': 3, 'dependable': 3, 'traditional': 4}",52747,,1717482,55,survey-likert,
